	F0	F1	F2
961	269	228	150
962	100	78	35
963	275	235	221
964	33	20	17
965	8	12	2
966	11	11	11
967	0	0	1
968	83	63	30
969	173	186	113
970	21	13	8
971	50	35	17
972	91	60	40
973	46	33	26
974	13	15	8
975	0	0	0
976	4	0	0
977	58	39	28
978	43	14	18
979	1	1	0
980	3	4	3
981	0	0	0
982	7	4	5
983	31	20	16
984	499	384	319
985	28	21	13
986	34	21	9
987	40	27	17
988	31	18	24
989	277	212	179
990	82	71	48
991	9	10	6
992	24	18	10
993	9	10	4
994	23	21	16
995	15	10	7
996	4	2	2
997	6	3	6
998	16	11	8
999	6	9	2
1000	13	16	13
1001	140	141	100
1002	21	17	10
1003	0	0	0
1004	41	39	21
1005	9	8	7
1006	215	185	112
1007	0	0	0
1008	23	29	15
1009	320	265	228
1010	23	10	8
1011	10	11	8
1012	41	16	19
1013	8	8	6
1014	17	16	12
1015	39	34	21
1016	86	61	42
1017	29	19	12
1018	152	96	49
1019	1	0	0
1020	32	17	8
1021	39	59	15
1022	24	22	13
1023	0	0	0
1024	68	61	61
1025	23	35	32
1026	0	0	2
1027	492	409	303
1028	26	19	5
1029	59	53	28
1030	30	25	19
1031	4	4	4
1032	27	19	8
1033	33	20	22
1034	19	17	5
1035	18	11	6
1036	12	4	9
1037	5	5	9
1038	18	22	15
1039	34	23	9
1040	111	117	101
1041	23	23	17
1042	68	52	43
1043	8	7	2
1044	16	19	6
1045	19	15	10
1046	0	0	0
1047	28	24	21
1048	16	5	12
1049	1	0	0
1050	21	9	11
1051	33	30	22
1052	4	5	6
1053	54	42	23
1054	0	1	0
1055	44	35	28
1056	148	143	93
1057	16	14	7
1058	43	36	14
1059	0	0	0
1060	163	113	95
1061	9	1	1
1062	205	171	53
1063	10	11	5
1064	95	54	39
1065	46	50	39
1066	6	1	0
1067	11	11	8
1068	1	0	0
1069	21	10	8
1070	1	5	6
1071	17	20	9
1072	0	1	0
1073	46	30	28
1074	104	108	67
1075	13	5	3
1076	1	4	0
1077	7	6	6
1078	89	73	46
1079	18	7	5
1080	7	5	3
1081	0	1	0
1082	0	0	0
1083	6	11	8
1084	264	208	137
1085	43	42	41
1086	72	56	47
1087	1	0	0
1088	8	4	5
1089	9	1	1
1090	0	0	0
1091	4	3	0
1092	94	70	38
1093	22	9	4
1094	3	2	6
1095	35	38	22
1096	68	50	40
1097	5	1	4
1098	27	21	10
1099	22	28	8
1100	37	32	30
1101	114	100	92
1102	66	51	39
1103	22	19	14
1104	4	3	4
1105	55	25	19
1106	4	7	3
1107	48	38	16
1108	33	25	14
1109	7	17	2
1110	3	1	1
1111	4	7	2
1112	30	24	10
1113	9	8	5
1114	61	16	24
1115	0	2	0
1116	11	9	3
1117	14	20	8
1118	0	0	0
1119	121	92	86
1120	1	2	1
1121	2	6	0
1122	18	8	6
1123	1	0	0
1124	4	6	3
1125	0	1	1
1126	18	13	4
1127	11	16	2
1128	0	2	2
1129	1	3	0
1130	8	12	6
1131	3	3	5
1132	9	11	8
1133	6	4	3
1134	22	11	8
1135	58	46	34
1136	22	14	10
1137	201	129	66
1138	15	8	10
1139	24	15	15
1140	21	8	4
1141	4	3	1
1142	36	20	8
1143	24	26	17
1144	65	31	24
1145	38	19	19
1146	2	0	1
1147	64	51	40
1148	54	41	22
1149	81	73	77
1150	4	5	2
1151	84	63	43
1152	802	657	556
1153	20	6	3
1154	44	32	16
1155	20	8	6
1156	2	4	2
1157	129	73	71
1158	0	0	0
1159	4	3	3
1160	59	56	41
1161	47	19	18
1162	28	19	10
1163	27	13	8
1164	6	4	8
1165	63	59	38
1166	0	0	0
1167	9	5	4
1168	9	9	4
1169	9	8	9
1170	76	34	31
1171	52	43	15
1172	219	113	110
1173	4	4	1
1174	3	4	2
1175	3	4	3
1176	39	33	20
1177	18	7	1
1178	35	35	32
1179	1	4	0
1180	0	1	1
1181	19	10	7
1182	0	0	0
1183	22	9	9
1184	19	15	9
1185	4	9	5
1186	79	76	43
1187	378	318	222
1188	13	17	7
1189	14	8	13
1190	0	2	0
1191	6	6	2
1192	74	41	41
1193	24	22	15
1194	7	5	4
1195	7	0	5
1196	7	15	5
1197	0	0	0
1198	8	2	2
1199	6	11	2
1200	2	1	1
1201	15	9	5
1202	0	0	0
1203	0	0	0
1204	14	14	11
1205	98	65	52
1206	17	15	12
1207	59	45	15
1208	16	14	13
1209	132	97	68
1210	169	150	128
1211	105	70	45
1212	20	20	14
1213	0	2	0
1214	0	0	0
1215	104	92	53
1216	32	21	14
1217	37	42	20
1218	663	408	306
1219	4	2	1
1220	69	36	34
1221	0	1	0
1222	17	32	22
1223	13	15	6
1224	43	33	24
1225	10	14	6
1226	28	27	20
1227	33	25	17
1228	8	6	5
1229	40	34	16
1230	0	0	0
1231	145	146	119
1232	10	3	2
1233	23	25	16
1234	29	15	15
1235	66	43	23
1236	9	10	2
1237	19	14	9
1238	14	7	6
1239	6	14	1
1240	25	12	11
1241	7	3	3
1242	123	126	101
1243	0	0	0
1244	0	0	0
1245	0	0	0
1246	6	5	2
1247	170	155	143
1248	6	6	2
1249	10	11	9
1250	15	6	6
1251	27	16	12
1252	46	36	18
1253	14	14	4
1254	4	4	7
1255	53	41	35
1256	0	0	0
1257	2	0	1
1258	17	17	10
1259	715	527	417
1260	6	6	1
1261	14	15	7
1262	24	14	5
1263	20	10	4
1264	20	18	8
1265	161	196	119
1266	41	28	17
1267	95	72	59
1268	1	1	4
1269	153	92	45
1270	23	9	7
1271	19	12	6
1272	3	1	2
1273	29	21	19
1274	3	2	1
1275	84	59	45
1276	6	8	8
1277	1	0	1
1278	90	60	29
1279	21	17	10
1280	81	71	50
1281	50	46	21
1282	0	0	1
1283	227	236	203
1284	0	0	0
1285	29	26	15
1286	44	34	15
1287	23	19	11
1288	32	15	22
1289	60	45	27
1290	19	21	14
1291	6	2	2
1292	23	12	11
1293	48	29	21
1294	3	6	1
1295	1	2	1
1296	15	7	2
1297	0	0	0
1298	0	0	1
1299	6	0	1
1300	31	19	11
1301	31	21	12
1302	46	52	40
1303	103	72	46
1304	55	37	18
1305	14	12	8
1306	204	214	186
1307	37	40	11
1308	24	20	18
1309	96	47	48
1310	36	42	19
1311	50	20	18
1312	45	37	40
1313	2	0	0
1314	4	5	4
1315	30	17	12
1316	40	35	23
1317	42	35	25
1318	45	35	18
1319	67	41	43
1320	23	35	17
1321	149	80	78
1322	1	2	3
1323	204	232	143
1324	355	285	250
1325	18	14	14
1326	11	21	7
1327	20	20	12
1328	6	15	4
1329	224	174	132
1330	20	16	9
1331	62	51	24
1332	24	8	9
1333	30	7	19
1334	6	12	4
1335	9	10	11
1336	47	26	26
1337	12	7	9
1338	41	44	23
1339	30	25	25
1340	39	51	37
1341	47	39	33
1342	11	12	11
1343	3	7	3
1344	28	15	25
1345	132	136	90
1346	10	14	15
1347	4	4	6
1348	0	1	0
1349	0	0	0
1350	0	0	0
1351	5	2	1
1352	14	17	8
1353	6	3	1
1354	36	34	23
1355	0	0	0
1356	67	63	40
1357	159	154	66
1358	6	5	4
1359	12	17	6
1360	12	16	12
1361	12	9	11
1362	44	29	26
1363	102	95	53
1364	16	11	4
1365	12	7	6
1366	24	24	18
1367	6	3	1
1368	67	38	28
1369	11	10	9
1370	72	44	44
1371	43	38	20
1372	14	10	3
1373	1	1	0
1374	52	51	36
1375	48	42	34
1376	13	10	8
1377	6	4	1
1378	22	14	12
1379	134	106	52
1380	0	0	0
1381	25	30	12
1382	38	27	18
1383	17	24	17
1384	21	19	10
1385	55	31	38
1386	24	21	14
1387	79	65	68
1388	17	12	15
1389	62	54	31
1390	97	56	32
1391	7	5	2
1392	108	72	23
1393	9	11	5
1394	30	17	14
1395	0	0	0
1396	87	59	31
1397	1	0	0
1398	41	30	22
1399	6	4	3
1400	11	13	8
1401	24	21	11
1402	16	21	11
1403	0	0	0
1404	0	0	0
1405	15	16	16
1406	25	21	18
1407	13	14	11
1408	21	15	6
1409	17	12	10
1410	8	8	3
1411	3	8	5
1412	4	4	0
1413	26	28	11
1414	0	0	0
1415	8	3	3
1416	1	1	4
1417	49	37	29
1418	77	80	35
1419	30	19	9
1420	25	16	11
1421	34	25	19
1422	0	0	1
1423	15	10	6
1424	12	15	9
1425	7	6	5
1426	11	13	2
1427	4	2	2
1428	8	7	1
1429	8	9	9
1430	109	62	47
1431	34	20	16
1432	21	15	13
1433	0	0	1
1434	12	9	6
1435	13	18	2
1436	1	0	2
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	21	10	9
1441	8	7	10
1442	8	6	3
1443	16	6	7
1444	76	46	32
1445	754	651	563
1446	86	60	34
1447	174	166	134
1448	39	36	20
1449	0	1	1
1450	0	0	0
1451	1	0	1
1452	36	13	14
1453	13	11	7
1454	31	31	20
1455	189	168	98
1456	40	32	16
1457	0	0	0
1458	34	22	11
1459	21	11	8
1460	32	12	8
1461	1	1	1
1462	10	10	8
1463	69	39	46
1464	13	6	5
1465	39	42	18
1466	8	3	6
1467	13	14	5
1468	11	2	0
1469	26	10	11
1470	15	4	9
1471	44	37	22
1472	27	14	10
1473	21	16	12
1474	9	4	1
1475	30	27	21
1476	11	14	5
1477	53	33	19
1478	133	93	65
1479	27	24	21
1480	36	38	22
1481	37	31	14
1482	91	66	41
1483	31	17	18
1484	21	32	21
1485	5	5	2
1486	6	4	1
1487	0	0	0
1488	25	20	24
1489	119	127	90
1490	9	7	14
1491	0	0	0
1492	17	13	1
1493	6	7	3
1494	18	23	15
1495	2	0	1
1496	35	24	18
1497	16	16	16
1498	2	0	0
1499	9	18	7
1500	37	38	21
1501	52	27	34
1502	188	177	116
1503	74	86	40
1504	26	17	10
1505	48	50	39
1506	0	1	0
1507	0	1	0
1508	44	40	20
1509	33	25	20
1510	29	27	23
1511	32	26	16
1512	5	3	4
1513	23	20	11
1514	13	7	1
1515	24	26	21
1516	17	9	3
1517	9	9	5
1518	58	52	42
1519	0	0	0
1520	25	20	13
1521	8	2	5
1522	18	17	8
1523	54	56	43
1524	5	6	2
1525	1	1	2
1526	1	0	2
1527	26	13	17
1528	19	30	10
1529	6	7	1
1530	42	37	14
1531	56	35	23
1532	35	44	6
1533	45	26	19
1534	19	12	11
1535	38	46	19
1536	57	37	18
1537	1	0	3
1538	30	29	26
1539	118	92	65
1540	41	30	18
1541	51	21	23
1542	0	0	0
1543	0	0	0
1544	50	31	15
1545	186	158	84
1546	0	0	0
1547	30	24	22
1548	0	0	0
1549	0	0	0
1550	28	25	17
1551	100	56	41
1552	42	45	18
1553	15	10	14
1554	29	22	12
1555	40	35	16
1556	33	23	8
1557	0	0	0
1558	2	1	1
1559	21	12	10
1560	32	21	11
1561	13	8	15
1562	23	12	13
1563	22	17	16
1564	1	2	3
1565	18	13	6
1566	169	112	70
1567	46	32	25
1568	0	0	0
1569	41	53	25
1570	31	19	6
1571	7	2	4
1572	56	62	40
1573	59	55	59
1574	2	6	5
1575	11	7	5
1576	31	24	7
1577	45	43	30
1578	40	33	22
1579	15	11	12
1580	112	78	49
1581	28	19	13
1582	0	0	0
1583	49	30	25
1584	69	62	37
1585	27	25	12
1586	15	22	4
1587	2	0	0
1588	277	224	168
1589	0	0	0
1590	0	0	0
1591	6	6	2
