	F0	F1	F2
1191	42	56	41
1192	102	121	79
1193	572	346	264
1194	55	59	25
1195	55	39	25
1196	79	151	51
1197	3	0	1
1198	45	23	26
1199	61	113	45
1200	2	5	1
1201	19	22	16
1202	4	10	13
1203	0	0	0
1204	229	158	130
1205	1748	1478	1010
1206	1013	833	667
1207	1536	1208	770
1208	56	75	43
1209	1073	824	626
1210	903	848	716
1211	913	748	580
1212	121	112	64
1213	0	0	0
1214	0	0	0
1215	1941	1439	1030
1216	399	351	284
1217	161	164	128
1218	3055	2349	1746
1219	4	5	7
1220	312	290	188
1221	1	3	0
1222	59	76	48
1223	75	57	45
1224	513	425	311
1225	106	104	68
1226	285	249	247
1227	663	565	508
1228	69	25	27
1229	114	119	84
1230	2	1	1
1231	3611	3135	2781
1232	190	121	75
1233	220	205	166
1234	237	248	220
1235	1079	938	634
1236	42	40	16
1237	168	139	116
1238	101	61	79
1239	58	38	47
1240	271	203	137
1241	16	24	15
1242	2756	2473	2107
1243	15	9	6
1244	0	0	0
1245	0	10	4
1246	19	23	10
1247	1115	1146	982
1248	38	32	18
1249	316	266	186
1250	239	221	128
1251	390	323	195
1252	226	189	149
1253	118	103	55
1254	33	32	33
1255	641	555	391
1256	3	2	1
1257	40	28	17
1258	83	70	63
1259	7942	7272	6765
1260	448	408	336
1261	122	93	75
1262	180	152	122
1263	138	119	67
1264	142	158	99
1265	2161	2088	1983
1266	1526	1235	875
1267	122	108	124
1268	25	14	19
1269	2864	2220	1843
1270	75	60	28
1271	90	67	61
1272	17	15	12
1273	187	138	119
1274	68	49	35
1275	1351	1068	1014
1276	49	45	33
1277	4	2	4
1278	2216	1532	1017
1279	28	32	15
1280	781	719	606
1281	532	452	292
1282	2	1	1
1283	639	778	631
1284	15	9	10
1285	250	212	141
1286	154	171	114
1287	160	174	130
1288	1124	855	764
1289	823	506	365
1290	38	42	41
1291	11	18	12
1292	89	83	59
1293	662	527	312
1294	39	34	43
1295	9	8	6
1296	231	214	119
1297	0	1	0
1298	1	1	0
1299	15	22	8
1300	392	339	275
1301	369	367	277
1302	357	352	236
1303	424	387	362
1304	199	181	103
1305	162	152	104
1306	677	832	751
1307	79	67	54
1308	71	78	63
1309	2254	1836	1391
1310	410	541	287
1311	357	278	298
1312	187	201	151
1313	8	7	5
1314	304	218	187
1315	88	95	55
1316	1676	1446	996
1317	136	158	161
1318	386	323	250
1319	1024	782	767
1320	496	434	285
1321	2115	1930	1763
1322	45	34	30
1323	3621	3714	3457
1324	4098	3914	3414
1325	314	272	194
1326	104	110	93
1327	147	124	83
1328	133	95	68
1329	3648	3131	2610
1330	518	455	365
1331	1422	1108	786
1332	66	70	49
1333	113	80	81
1334	175	134	133
1335	92	141	111
1336	257	291	163
1337	154	142	111
1338	205	176	166
1339	125	147	125
1340	515	497	507
1341	588	423	385
1342	194	166	120
1343	45	31	17
1344	215	192	213
1345	2392	2474	2080
1346	168	223	173
1347	52	63	57
1348	18	25	10
1349	0	0	0
1350	1	0	1
1351	21	10	13
1352	221	154	174
1353	21	22	17
1354	259	214	185
1355	0	0	0
1356	643	513	482
1357	1919	1743	1160
1358	35	43	31
1359	58	76	45
1360	46	28	32
1361	110	59	72
1362	609	493	386
1363	1156	1011	737
1364	54	44	22
1365	93	52	84
1366	77	93	49
1367	11	15	7
1368	799	586	525
1369	205	224	213
1370	227	183	204
1371	826	706	534
1372	99	94	98
1373	68	77	70
1374	668	633	557
1375	1771	1675	1581
1376	43	53	29
1377	39	44	17
1378	646	466	336
1379	1547	1364	1062
1380	0	0	0
1381	47	45	32
1382	771	537	387
1383	254	213	194
1384	376	301	224
1385	363	359	281
1386	373	277	243
1387	1018	789	674
1388	117	98	81
1389	534	408	373
1390	976	842	661
1391	120	88	69
1392	2452	1611	1320
1393	35	36	17
1394	297	196	123
1395	0	0	0
1396	764	595	500
1397	13	5	6
1398	1171	819	764
1399	143	145	84
1400	63	64	44
1401	144	157	88
1402	321	266	187
1403	1	0	0
1404	0	0	0
1405	235	142	164
1406	295	286	222
1407	191	176	97
1408	330	354	190
1409	98	109	58
1410	35	31	29
1411	60	50	52
1412	4	19	9
1413	507	472	293
1414	2	0	1
1415	16	15	10
1416	21	19	10
1417	715	514	446
1418	1884	2059	1239
1419	212	167	110
1420	464	346	283
1421	1041	690	521
1422	5	3	0
1423	329	369	257
1424	120	157	93
1425	99	75	59
1426	29	21	17
1427	21	28	25
1428	10	11	7
1429	86	77	42
1430	1385	1102	849
1431	380	307	214
1432	328	340	255
1433	0	0	0
1434	65	61	69
1435	149	134	91
1436	3	2	3
1437	0	0	0
1438	0	0	0
1439	0	1	0
1440	527	328	285
1441	29	24	28
1442	54	47	38
1443	235	187	108
1444	696	490	363
1445	4430	4112	3668
1446	370	313	283
1447	626	637	497
1448	184	166	125
1449	3	4	3
1450	0	0	0
1451	6	6	7
1452	124	98	92
1453	75	79	55
1454	374	358	328
1455	1085	1059	767
1456	297	272	196
1457	0	0	0
1458	791	535	387
1459	51	32	38
1460	216	195	149
1461	7	9	5
1462	62	57	42
1463	1105	931	829
1464	223	226	117
1465	439	337	306
1466	22	28	15
1467	189	172	167
1468	79	146	88
1469	156	113	68
1470	166	138	131
1471	204	187	114
1472	585	353	287
1473	134	94	110
1474	62	48	21
1475	324	253	226
1476	232	200	139
1477	387	335	242
