	F0	F1	F2
1466	1	0	5
1467	42	29	33
1468	1	7	2
1469	10	8	5
1470	10	6	8
1471	41	23	27
1472	45	46	38
1473	15	16	14
1474	9	5	3
1475	40	23	26
1476	25	24	20
1477	59	55	49
1478	514	425	481
1479	17	21	19
1480	62	52	65
1481	72	71	57
1482	56	43	34
1483	43	38	30
1484	32	19	21
1485	6	2	3
1486	3	3	2
1487	0	2	0
1488	54	38	24
1489	454	384	493
1490	12	9	5
1491	0	0	0
1492	13	11	14
1493	2	0	4
1494	29	18	21
1495	2	2	1
1496	57	82	42
1497	27	18	16
1498	0	2	0
1499	16	13	17
1500	6	9	16
1501	42	37	44
1502	450	416	407
1503	20	28	8
1504	5	5	3
1505	170	165	157
1506	0	0	0
1507	0	0	0
1508	67	51	64
1509	65	82	69
1510	20	16	33
1511	39	39	31
1512	1	0	0
1513	25	24	21
1514	2	4	5
1515	21	22	19
1516	12	9	3
1517	3	10	6
1518	424	413	415
1519	0	0	0
1520	44	31	27
1521	25	21	24
1522	15	14	11
1523	126	96	119
1524	3	5	1
1525	1	3	0
1526	3	0	1
1527	126	140	128
1528	57	67	46
1529	4	2	3
1530	57	57	28
1531	55	69	35
1532	29	21	31
1533	29	21	24
1534	8	10	5
1535	111	98	62
1536	17	22	20
1537	1	1	2
1538	17	20	20
1539	85	121	83
1540	82	96	66
1541	120	108	92
1542	1	2	0
1543	0	0	0
1544	74	84	47
1545	498	533	414
1546	0	0	0
1547	30	41	30
1548	0	0	0
1549	0	0	0
1550	154	144	136
1551	177	130	149
1552	91	78	61
1553	5	4	13
1554	22	26	17
1555	47	40	38
1556	112	84	78
1557	0	0	0
1558	1	0	0
1559	10	13	11
1560	29	25	26
1561	54	65	47
1562	23	30	25
1563	17	13	20
1564	0	2	4
1565	48	48	36
1566	120	73	92
1567	20	30	26
1568	0	0	0
1569	65	51	46
1570	53	44	30
1571	0	3	0
1572	82	83	81
1573	103	88	91
1574	1	4	2
1575	7	17	10
1576	5	8	8
1577	66	69	100
1578	53	58	68
1579	15	11	10
1580	350	339	333
1581	24	20	20
1582	0	0	0
1583	44	33	44
1584	190	156	121
1585	38	21	30
1586	8	7	5
1587	0	0	0
1588	1130	1182	1232
1589	0	0	0
1590	0	0	0
1591	1	2	3
1592	9	17	12
1593	3	4	2
1594	0	1	0
1595	9	4	9
1596	8	7	7
1597	9	9	11
1598	4	6	9
1599	0	2	0
1600	13	17	13
1601	17	18	22
1602	2	6	7
1603	52	48	54
1604	93	97	88
1605	24	37	24
1606	36	53	34
1607	0	0	1
1608	183	182	156
1609	115	92	101
1610	0	1	3
1611	0	0	0
1612	1	0	2
1613	5	15	8
1614	6	12	5
1615	73	55	83
1616	10	4	10
1617	0	0	0
1618	20	37	18
1619	19	15	13
1620	10	4	11
1621	14	28	20
1622	0	2	2
1623	0	0	0
1624	0	1	2
1625	122	117	82
1626	16	13	11
1627	1	0	1
1628	4	5	2
1629	792	711	683
1630	15	25	19
1631	36	34	39
1632	120	110	83
1633	19	23	15
1634	7	15	9
1635	8	3	10
1636	4	3	4
1637	36	17	23
1638	58	37	52
1639	2	4	3
1640	61	53	66
1641	45	46	43
1642	954	994	992
1643	0	1	2
1644	2	2	0
1645	10	10	14
1646	30	32	32
1647	8	3	4
1648	74	104	71
1649	0	1	2
1650	1141	1138	1030
1651	27	26	25
1652	2	2	4
1653	36	66	57
1654	21	29	28
1655	169	205	159
