	F0	F1	F2
1322	34	47	30
1323	3387	3646	3250
1324	3851	3743	3432
1325	315	315	217
1326	150	130	98
1327	134	126	95
1328	91	101	70
1329	3881	3416	2760
1330	539	546	406
1331	1681	1300	981
1332	74	42	32
1333	130	69	92
1334	142	142	96
1335	102	122	102
1336	280	292	177
1337	178	125	133
1338	246	221	201
1339	146	153	114
1340	599	586	514
1341	611	470	380
1342	279	226	167
1343	56	41	30
1344	282	301	258
1345	2035	2152	1862
1346	168	252	195
1347	69	78	96
1348	10	19	12
1349	0	0	1
1350	2	0	1
1351	30	12	13
1352	214	194	185
1353	14	18	17
1354	187	159	94
1355	0	1	0
1356	731	695	577
1357	1551	1333	837
1358	49	35	28
1359	60	88	38
1360	63	48	34
1361	99	71	66
1362	641	515	354
1363	864	842	601
1364	66	54	20
1365	125	69	85
1366	116	114	62
1367	22	13	9
1368	880	551	463
1369	155	174	171
1370	280	178	214
1371	811	674	472
1372	91	83	91
1373	62	69	62
1374	766	791	631
1375	1779	1669	1616
1376	42	69	38
1377	36	42	15
1378	600	471	328
1379	1398	1314	923
1380	0	0	0
1381	59	46	39
1382	850	610	400
1383	277	239	196
1384	365	289	204
1385	345	418	273
1386	362	233	238
1387	1169	953	726
1388	143	118	83
1389	488	431	405
1390	604	456	380
1391	156	95	112
1392	2284	1617	1385
1393	40	44	25
1394	320	241	147
1395	0	0	0
1396	724	593	397
1397	7	4	1
1398	1330	1055	887
1399	182	172	87
1400	90	75	50
1401	139	153	115
1402	321	305	182
1403	1	0	0
1404	1	0	0
1405	188	165	179
1406	354	358	230
1407	231	142	91
1408	318	334	190
1409	84	100	41
1410	22	24	23
1411	47	58	50
1412	14	24	12
1413	467	477	270
1414	0	2	1
1415	6	15	7
1416	23	25	6
1417	665	506	383
1418	1987	2146	1354
1419	254	194	108
1420	471	340	267
1421	1083	783	625
1422	1	3	2
1423	482	575	465
1424	157	230	152
1425	90	79	79
1426	24	27	11
1427	23	30	18
1428	11	12	6
1429	93	73	62
1430	1367	1044	773
1431	364	346	198
1432	318	335	234
1433	0	1	0
1434	55	73	55
1435	142	165	76
1436	1	4	1
1437	0	0	0
1438	0	0	0
1439	1	0	0
1440	554	387	246
1441	38	28	28
1442	53	44	37
1443	196	172	94
1444	757	605	399
1445	4755	4662	4312
1446	523	466	380
1447	724	730	571
1448	210	202	145
1449	4	1	3
1450	0	0	0
1451	2	3	2
1452	145	136	88
1453	94	104	63
1454	469	412	331
1455	1131	1133	893
1456	296	248	186
1457	0	0	0
1458	847	589	444
1459	52	21	29
1460	217	226	143
1461	13	11	9
1462	87	66	60
1463	1098	862	786
1464	150	150	72
1465	371	336	285
1466	26	24	10
1467	153	129	114
1468	103	139	118
1469	180	152	80
1470	172	163	158
1471	242	211	177
1472	561	398	305
1473	181	137	117
1474	59	40	32
1475	351	328	266
1476	210	222	183
1477	444	315	225
1478	2457	1909	1638
1479	138	122	80
1480	604	557	400
1481	585	438	288
1482	653	546	331
1483	541	379	255
1484	143	171	159
1485	21	30	22
1486	2	5	6
1487	0	1	0
1488	664	569	424
1489	2803	2863	2530
1490	97	88	61
1491	0	0	0
1492	62	72	59
1493	144	129	59
1494	315	309	238
1495	14	12	15
1496	1099	770	740
1497	233	280	175
1498	13	2	1
1499	109	113	93
1500	163	116	101
1501	900	748	562
1502	1326	1283	1113
1503	218	192	144
1504	64	53	31
1505	1659	1425	1334
1506	2	0	0
1507	3	1	0
1508	346	326	235
1509	849	684	508
1510	82	64	58
1511	292	205	118
1512	9	9	4
1513	238	249	140
1514	154	118	81
1515	319	318	240
1516	102	87	44
1517	82	70	33
1518	997	955	850
1519	0	1	0
1520	344	355	189
1521	109	72	85
1522	211	207	131
1523	577	507	417
1524	8	9	7
1525	20	10	10
1526	18	14	14
1527	280	224	185
1528	688	578	364
1529	25	28	27
1530	1859	1576	951
1531	873	800	521
1532	71	69	16
1533	253	214	130
1534	123	132	69
1535	1406	1310	1062
1536	296	229	227
1537	29	31	27
1538	394	404	256
1539	733	609	441
1540	837	609	483
1541	295	187	155
1542	1	4	0
1543	0	1	0
1544	591	484	260
1545	4293	3584	2757
1546	3	3	1
1547	195	153	103
1548	2	0	1
1549	0	0	0
1550	513	614	462
1551	1637	1324	948
1552	422	340	238
1553	98	101	63
1554	150	163	100
1555	185	176	132
1556	522	493	273
1557	1	5	0
1558	2	3	0
1559	343	255	167
1560	1003	694	554
1561	361	374	282
1562	271	217	146
1563	480	359	298
1564	17	12	11
1565	405	321	174
1566	1096	918	763
1567	201	206	188
1568	0	0	1
1569	541	410	315
1570	350	313	194
1571	10	8	13
1572	1162	1102	952
1573	1003	968	775
1574	20	19	9
1575	64	56	30
1576	69	67	65
1577	393	366	259
1578	52	52	33
1579	176	164	78
1580	706	647	552
1581	222	223	173
1582	1	0	0
1583	284	310	213
1584	2819	2153	1751
1585	88	93	84
1586	139	125	73
1587	2	1	1
1588	3864	3224	2781
1589	2	10	9
1590	0	3	1
1591	16	13	14
1592	454	535	353
1593	10	8	10
1594	86	59	48
1595	208	201	153
1596	20	11	18
1597	113	171	90
1598	156	101	66
1599	6	10	6
1600	212	154	125
1601	225	249	196
1602	92	84	59
1603	551	417	313
1604	880	812	639
