	F0	F1	F2
1067	5	9	6
1068	0	0	0
1069	16	11	9
1070	3	6	4
1071	22	11	13
1072	0	0	0
1073	95	96	94
1074	66	68	71
1075	6	10	3
1076	4	8	5
1077	1	2	2
1078	170	146	137
1079	10	6	4
1080	2	5	3
1081	0	0	0
1082	0	0	0
1083	8	4	6
1084	54	71	61
1085	27	39	32
1086	15	18	9
1087	4	7	2
1088	9	11	4
1089	0	0	1
1090	0	0	0
1091	5	8	10
1092	166	194	111
1093	26	18	17
1094	6	4	2
1095	14	14	14
1096	213	256	166
1097	0	1	4
1098	5	7	8
1099	16	14	19
1100	5	0	1
1101	91	114	111
1102	103	96	100
1103	17	22	15
1104	2	3	1
1105	104	76	60
1106	7	1	4
1107	157	148	141
1108	80	68	67
1109	5	1	3
1110	0	2	0
1111	0	0	0
1112	35	16	14
1113	6	9	4
1114	6	7	2
1115	0	1	0
1116	16	24	18
1117	9	4	3
1118	0	0	0
1119	152	144	141
1120	0	0	2
1121	3	4	3
1122	1	1	3
1123	0	0	0
1124	5	5	6
1125	0	0	0
1126	16	27	28
1127	8	5	5
1128	0	0	1
1129	0	0	0
1130	7	10	2
1131	3	6	1
1132	2	3	2
1133	4	2	2
1134	9	11	17
1135	31	26	26
1136	36	32	20
1137	422	350	237
1138	3	8	2
1139	14	8	8
1140	15	15	12
1141	1	1	0
1142	1	2	2
1143	21	15	7
1144	53	54	54
1145	26	27	24
1146	0	0	0
1147	39	31	28
1148	72	56	58
1149	17	15	12
1150	0	1	2
1151	73	88	55
1152	429	404	407
1153	4	2	3
1154	56	61	34
1155	15	20	15
1156	7	2	3
1157	175	191	128
1158	1	0	0
1159	0	0	3
1160	44	55	57
1161	29	26	32
1162	20	17	18
1163	24	25	16
1164	6	9	6
1165	94	75	54
1166	0	0	0
1167	5	3	1
1168	4	5	7
1169	3	3	1
1170	173	157	146
1171	15	10	7
1172	586	544	555
1173	5	8	8
1174	2	1	1
1175	1	1	1
1176	118	73	79
1177	20	27	21
1178	77	70	67
1179	0	0	0
1180	1	2	1
1181	30	26	16
1182	0	0	0
1183	11	10	6
1184	31	21	19
1185	3	5	4
1186	233	243	209
1187	924	871	842
1188	10	9	4
1189	14	11	10
1190	2	7	3
1191	3	9	10
1192	25	17	20
1193	61	56	38
1194	1	1	0
1195	0	0	0
1196	1	7	7
1197	0	0	0
1198	0	1	2
1199	1	8	4
1200	0	0	0
1201	3	0	1
1202	0	1	1
1203	0	0	0
1204	17	21	17
1205	157	193	128
1206	19	21	17
1207	77	71	68
1208	8	3	11
1209	93	89	76
1210	136	141	139
1211	77	77	69
1212	5	7	10
1213	0	0	0
1214	0	0	0
1215	192	158	115
1216	33	21	30
1217	28	40	24
1218	20	13	29
1219	0	0	0
1220	46	43	24
1221	0	1	0
1222	1	0	5
1223	6	7	5
1224	34	38	29
1225	5	2	2
1226	23	17	13
1227	25	18	25
1228	2	0	3
1229	23	15	22
1230	0	0	0
1231	395	380	342
1232	8	7	7
1233	24	27	24
1234	18	18	27
1235	41	60	27
1236	10	18	8
1237	30	35	35
1238	17	13	10
1239	11	9	7
1240	12	6	11
1241	0	0	0
1242	167	202	154
1243	0	0	0
1244	0	0	0
1245	0	1	0
1246	1	1	3
1247	351	350	362
1248	1	7	1
1249	10	4	4
1250	14	24	16
1251	38	30	19
1252	28	23	19
1253	11	8	6
1254	12	9	9
1255	31	40	28
1256	0	0	0
1257	4	2	3
1258	6	2	4
1259	532	523	441
1260	8	7	6
1261	13	10	6
1262	3	4	4
1263	9	9	6
1264	2	0	1
1265	155	151	135
1266	39	43	24
1267	33	32	28
1268	2	3	1
1269	596	547	448
1270	14	13	7
1271	13	9	6
1272	8	6	5
1273	32	19	10
1274	8	4	3
1275	214	247	211
1276	5	1	3
1277	0	2	0
1278	257	266	169
1279	20	20	21
1280	35	36	39
1281	35	26	19
1282	0	0	0
1283	78	93	58
1284	5	3	2
1285	22	29	25
1286	21	30	30
1287	13	18	14
1288	57	39	32
1289	41	28	24
1290	18	10	18
1291	2	1	0
1292	10	6	8
1293	107	78	60
1294	6	4	6
1295	1	0	0
1296	10	15	14
1297	0	1	0
1298	0	0	0
1299	0	1	0
1300	7	8	10
1301	31	19	19
1302	48	55	38
1303	114	111	93
1304	11	17	17
1305	12	15	13
1306	128	147	151
1307	10	23	17
1308	27	27	20
1309	487	484	446
1310	14	26	17
1311	31	23	25
1312	28	29	27
1313	0	1	1
1314	0	0	0
1315	4	2	3
1316	38	37	31
1317	12	12	18
1318	73	68	46
1319	145	127	132
1320	29	24	14
1321	686	659	704
1322	1	1	1
1323	345	321	329
1324	527	513	498
1325	16	24	11
1326	4	7	2
1327	9	7	5
1328	13	10	13
1329	312	349	279
1330	29	33	31
1331	38	34	38
1332	14	7	6
1333	21	13	10
1334	8	13	15
1335	14	15	20
1336	18	20	16
1337	5	6	6
1338	24	33	25
1339	22	25	24
1340	39	58	89
1341	32	33	30
1342	9	5	3
1343	8	8	3
1344	11	2	11
1345	141	148	115
1346	69	57	68
1347	6	6	21
1348	1	0	0
1349	0	1	0
1350	1	0	0
1351	1	3	0
1352	0	0	0
1353	42	71	73
1354	92	97	63
1355	0	0	0
1356	75	77	62
1357	640	651	543
1358	5	4	4
1359	6	6	3
1360	6	5	4
1361	2	2	3
1362	56	47	39
1363	269	301	196
1364	8	8	2
1365	12	8	6
1366	18	22	16
1367	0	0	2
1368	60	69	69
1369	11	24	21
1370	76	42	63
1371	55	54	43
1372	19	17	10
1373	0	0	0
1374	0	0	0
1375	116	111	86
1376	1	3	0
1377	4	5	0
1378	23	28	19
1379	115	99	84
1380	0	0	0
1381	2	2	1
1382	40	36	31
1383	11	5	9
1384	39	25	25
1385	24	29	20
1386	13	15	20
1387	121	87	102
1388	9	7	5
1389	38	28	25
1390	373	369	260
1391	3	3	1
1392	235	254	194
1393	7	3	2
1394	27	10	9
1395	0	0	0
1396	74	58	56
1397	0	0	0
1398	46	35	33
1399	4	5	2
1400	0	0	0
1401	15	17	15
1402	12	5	4
1403	0	0	0
1404	0	0	0
1405	18	29	11
1406	4	3	7
1407	13	16	6
1408	10	17	9
1409	5	3	3
1410	6	3	8
1411	0	2	3
1412	0	0	0
1413	41	48	26
1414	3	2	2
1415	0	0	0
1416	3	2	2
1417	60	36	40
1418	158	215	158
1419	20	21	15
1420	53	55	40
1421	10	14	9
1422	0	2	1
1423	0	0	0
1424	1	0	0
1425	2	1	1
1426	4	4	9
1427	11	15	8
1428	1	2	1
1429	9	7	1
1430	116	100	104
1431	25	17	15
1432	38	29	23
1433	0	0	0
1434	3	5	5
1435	17	18	17
1436	0	4	2
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	23	17	18
1441	0	1	1
1442	6	5	6
1443	11	9	8
1444	31	25	15
1445	49	52	49
1446	28	19	25
1447	1	1	1
1448	11	12	12
1449	0	0	1
1450	0	0	0
1451	2	0	1
1452	18	33	18
1453	9	8	4
1454	41	19	28
1455	178	187	164
1456	40	31	31
1457	0	0	0
1458	22	33	24
1459	6	4	7
1460	22	8	15
1461	1	0	0
1462	12	7	9
1463	114	96	101
1464	7	12	8
1465	40	35	40
1466	1	3	1
1467	37	41	36
1468	5	6	5
1469	11	12	8
1470	56	67	69
1471	29	27	22
1472	42	34	15
1473	11	20	21
1474	2	1	4
1475	24	23	18
1476	23	18	9
1477	35	29	30
1478	305	303	231
1479	18	18	12
1480	52	56	42
1481	80	92	57
1482	45	49	38
1483	29	38	24
1484	21	18	16
1485	4	5	1
1486	2	1	2
1487	0	0	0
1488	56	54	38
1489	271	305	328
1490	9	8	6
1491	0	0	0
1492	4	7	7
1493	3	2	1
1494	22	15	14
1495	0	0	0
1496	59	74	47
1497	19	28	24
1498	0	1	0
1499	11	12	10
1500	6	15	8
1501	39	41	37
1502	359	307	250
1503	24	15	11
1504	9	13	8
1505	127	109	94
1506	0	0	0
1507	0	1	0
1508	36	32	42
1509	43	53	49
1510	8	10	15
1511	37	24	21
1512	1	1	1
1513	10	11	13
1514	2	5	3
1515	7	25	17
1516	4	1	0
1517	2	1	1
1518	465	477	371
1519	0	0	0
1520	43	46	25
1521	15	27	18
1522	13	13	7
1523	102	84	58
1524	0	0	1
1525	8	1	2
1526	2	1	4
1527	82	86	61
1528	81	77	64
1529	3	2	2
1530	51	52	46
1531	99	100	51
1532	16	19	17
1533	24	13	6
1534	9	9	2
1535	134	142	106
1536	17	16	11
1537	0	2	1
1538	17	12	11
1539	32	31	26
1540	122	117	82
1541	72	64	52
1542	0	1	0
1543	0	0	0
1544	93	111	62
1545	396	376	350
1546	0	0	0
1547	31	30	27
1548	0	0	0
1549	0	0	0
1550	133	131	123
1551	210	202	182
1552	53	63	41
1553	9	5	4
1554	13	8	6
1555	17	27	20
1556	99	102	72
1557	0	1	0
1558	0	1	0
1559	20	14	10
1560	38	28	13
1561	28	28	36
1562	14	14	10
1563	19	17	18
1564	1	0	1
1565	19	34	33
1566	94	93	75
1567	21	19	16
1568	0	0	0
1569	36	44	29
1570	35	47	24
1571	0	4	0
1572	33	42	31
1573	71	84	77
1574	0	0	1
1575	2	4	3
1576	17	11	13
1577	111	110	109
1578	34	34	24
1579	15	16	12
1580	190	204	179
1581	20	23	27
1582	0	0	0
1583	49	51	40
1584	187	211	167
1585	24	15	19
1586	9	11	7
1587	0	0	0
1588	904	953	889
1589	0	0	0
1590	0	0	0
1591	2	4	1
1592	8	5	6
1593	0	0	1
1594	1	0	0
1595	2	6	2
1596	10	10	9
1597	4	4	7
1598	4	4	5
1599	0	0	0
1600	12	9	14
1601	14	22	13
1602	11	8	3
1603	43	32	29
1604	55	54	63
1605	28	27	28
1606	25	27	23
1607	0	0	0
1608	175	155	146
1609	66	69	72
1610	0	2	2
1611	0	0	0
1612	1	2	1
1613	4	8	6
1614	8	11	3
1615	46	34	38
1616	8	7	4
1617	0	0	0
1618	15	16	11
1619	12	5	14
1620	8	4	5
1621	36	25	24
1622	3	4	1
1623	0	0	0
1624	0	0	3
1625	83	103	88
1626	9	8	7
1627	0	0	0
1628	6	2	5
1629	618	589	568
1630	16	14	21
1631	19	27	39
1632	105	74	74
1633	33	32	25
1634	16	14	11
1635	11	11	3
1636	1	1	0
1637	21	17	20
1638	48	36	26
1639	2	3	0
1640	28	31	30
1641	28	30	27
1642	751	768	825
1643	1	1	1
1644	0	0	0
1645	11	4	7
1646	20	23	22
1647	1	0	1
1648	70	84	68
1649	0	1	1
1650	910	937	793
1651	22	30	18
1652	2	0	2
1653	54	47	35
1654	14	18	14
1655	154	140	95
1656	0	3	5
1657	1	4	1
1658	76	76	69
