	F0	F1	F2
1436	1	2	1
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	55	68	49
1441	3	2	3
1442	14	15	19
1443	31	36	35
1444	78	66	35
1445	176	162	156
1446	48	61	45
1447	16	8	8
1448	37	31	36
1449	2	2	2
1450	0	0	0
1451	3	2	2
1452	48	50	52
1453	11	22	11
1454	102	90	85
1455	387	405	383
1456	109	88	71
1457	0	0	0
1458	74	67	52
1459	8	11	9
1460	50	58	31
1461	3	0	3
1462	26	19	37
1463	269	248	239
1464	48	42	29
1465	115	98	98
1466	7	4	4
1467	98	94	90
1468	13	16	5
1469	20	23	15
1470	240	252	228
1471	67	81	58
1472	143	120	74
1473	65	76	70
1474	10	16	9
1475	70	50	39
1476	42	44	42
1477	120	104	99
1478	915	839	663
1479	27	34	21
1480	181	181	133
1481	265	213	176
1482	170	133	101
1483	77	96	72
1484	63	46	51
1485	12	5	4
1486	3	5	1
1487	0	0	0
1488	140	115	105
1489	749	774	744
1490	17	22	13
1491	0	0	0
1492	15	15	21
1493	6	6	7
1494	49	65	61
1495	2	1	2
1496	148	170	139
1497	59	64	47
1498	1	0	1
1499	30	36	30
1500	25	21	18
1501	118	93	84
1502	641	660	650
1503	53	44	39
1504	41	37	23
1505	302	294	276
1506	1	0	0
1507	0	1	0
1508	116	118	110
1509	212	212	160
1510	26	28	46
1511	87	60	48
1512	0	2	1
1513	26	26	22
1514	15	9	4
1515	28	53	27
1516	8	4	7
1517	11	11	5
1518	1438	1523	1312
1519	0	0	0
1520	111	106	72
1521	62	61	43
1522	45	45	40
1523	264	216	195
1524	6	3	6
1525	9	10	1
1526	7	3	6
1527	229	212	153
1528	190	225	133
1529	10	13	7
1530	123	126	78
1531	236	257	160
1532	72	74	56
1533	37	40	26
1534	19	13	17
1535	339	377	266
1536	37	30	39
1537	5	2	2
1538	43	35	30
1539	98	100	71
1540	353	275	211
1541	231	207	187
1542	0	0	0
1543	0	0	0
1544	217	283	144
1545	1152	1097	882
1546	1	0	0
1547	75	75	55
1548	1	0	0
1549	0	0	0
1550	312	396	315
1551	577	504	400
1552	166	137	126
1553	9	14	18
1554	43	32	21
1555	54	73	78
1556	281	252	200
1557	0	3	3
1558	0	1	0
1559	36	22	20
1560	100	95	54
1561	68	65	63
1562	40	33	25
1563	59	45	50
1564	3	3	5
1565	118	120	86
1566	238	212	160
1567	55	58	60
1568	0	0	0
1569	138	118	101
1570	138	123	91
1571	3	6	2
1572	84	76	76
1573	185	214	201
1574	2	0	4
1575	8	13	3
1576	34	39	28
1577	258	218	237
1578	96	84	64
1579	30	39	32
1580	566	617	456
1581	30	31	57
1582	1	0	0
1583	138	120	105
1584	553	518	352
1585	64	52	67
1586	19	28	19
1587	0	0	1
1588	2142	2189	2005
1589	2	1	1
1590	0	0	0
1591	4	0	2
1592	12	19	8
1593	1	6	0
1594	1	0	2
1595	19	9	11
1596	11	18	9
1597	14	19	12
1598	20	11	18
1599	0	2	1
1600	38	38	20
1601	29	36	30
1602	14	15	10
1603	129	107	102
1604	173	165	141
1605	69	87	57
1606	72	76	72
1607	0	1	0
1608	382	359	315
1609	203	166	189
1610	4	3	5
1611	0	0	0
1612	8	9	7
1613	21	22	18
1614	16	15	10
1615	127	110	109
1616	17	21	20
1617	0	0	1
1618	69	61	50
1619	35	34	45
1620	15	19	21
1621	74	63	43
1622	7	4	4
1623	0	0	0
1624	3	3	4
1625	230	229	207
1626	22	30	17
1627	3	1	1
1628	10	4	6
1629	1234	1212	1057
1630	31	26	42
1631	76	87	82
1632	196	199	173
1633	91	81	78
1634	23	19	5
1635	25	17	21
1636	2	1	2
1637	39	40	42
1638	103	105	79
1639	7	12	13
1640	132	120	133
1641	61	54	43
1642	1707	1935	1967
1643	1	0	0
1644	1	1	0
1645	27	17	20
1646	58	51	78
1647	8	4	4
