	F0	F1	F2
1118	0	0	0
1119	47	80	31
1120	144	377	163
1121	114	280	92
1122	120	309	143
1123	25	62	21
1124	98	283	92
1125	0	0	0
1126	145	390	137
1127	94	210	63
1128	113	347	81
1129	10	12	4
1130	10	46	14
1131	76	261	58
1132	44	122	32
1133	66	186	70
1134	47	96	56
1135	0	0	0
1136	280	951	283
1137	0	0	0
1138	86	204	57
1139	66	140	45
1140	137	260	89
1141	37	127	35
1142	2	3	11
1143	97	304	103
1144	0	1	0
1145	201	446	148
1146	256	633	229
1147	143	375	115
1148	36	151	26
1149	3	3	1
1150	4	9	5
1151	16	46	13
1152	93	207	120
1153	141	323	146
1154	140	232	128
1155	62	164	42
1156	21	49	18
1157	50	101	30
1158	6	9	8
1159	220	477	196
1160	0	0	1
1161	106	223	88
1162	259	612	163
1163	88	145	93
1164	61	137	42
1165	293	632	236
1166	27	66	14
1167	194	622	173
1168	67	182	57
1169	300	792	219
1170	159	481	116
1171	70	171	60
1172	50	95	57
1173	0	0	0
1174	479	1037	434
1175	54	202	47
1176	721	1870	611
1177	441	1224	330
1178	301	233	195
1179	321	766	308
1180	106	356	74
1181	11	7	9
1182	400	870	357
1183	187	464	136
1184	31	47	22
1185	138	302	163
1186	324	655	184
1187	82	248	60
1188	72	200	50
1189	202	396	173
1190	75	164	44
1191	106	247	77
1192	314	783	264
1193	119	373	98
1194	0	0	0
1195	670	1380	785
1196	86	177	53
1197	568	1559	452
1198	41	109	24
1199	111	244	158
1200	190	482	146
1201	612	1519	473
1202	255	683	204
1203	6	15	4
1204	76	247	65
1205	31	90	28
1206	53	135	78
1207	84	217	111
1208	49	134	60
1209	0	1	1
1210	41	120	58
1211	13	9	10
1212	793	1915	527
1213	6	20	6
1214	722	1888	543
1215	0	0	0
1216	217	567	163
1217	72	189	59
1218	385	865	254
1219	5	17	6
1220	31	120	39
1221	0	0	0
1222	236	597	246
1223	0	0	0
1224	45	142	36
1225	63	93	42
1226	38	130	31
1227	47	109	36
1228	0	0	0
1229	150	341	166
1230	83	169	57
1231	30	53	20
1232	0	0	0
1233	68	128	53
1234	26	76	30
1235	26	107	34
1236	184	454	107
1237	187	538	132
1238	0	0	0
1239	19	43	20
1240	168	353	151
1241	115	353	134
1242	244	647	171
1243	109	325	108
1244	0	0	0
1245	29	64	20
1246	282	761	251
1247	2	2	2
1248	127	362	90
1249	0	0	1
1250	69	191	68
1251	20	72	17
1252	24	33	13
1253	175	521	118
1254	1003	1532	720
1255	150	408	111
1256	219	531	166
1257	83	194	64
1258	283	962	220
1259	0	0	0
1260	12	60	22
1261	190	571	135
1262	244	602	255
1263	76	100	67
1264	90	257	75
1265	52	116	32
1266	33	96	28
1267	254	523	187
1268	122	234	96
1269	68	153	39
1270	2	1	2
1271	0	8	7
1272	49	127	58
1273	73	194	51
1274	190	511	158
1275	112	278	92
1276	1	1	0
1277	18	132	14
1278	45	89	34
1279	16	29	16
1280	1	0	0
1281	164	376	143
1282	1	2	2
1283	50	138	39
1284	32	70	23
1285	19	50	15
1286	2	0	1
1287	23	71	26
1288	159	355	143
1289	21	56	32
1290	23	56	21
1291	71	122	40
1292	37	173	44
1293	20	14	17
1294	94	302	100
1295	16	40	10
1296	101	248	73
1297	60	119	42
1298	44	62	44
1299	0	0	0
1300	238	602	165
1301	1	0	0
1302	97	276	104
1303	12	14	21
1304	0	0	0
1305	57	157	68
1306	76	278	54
1307	21	30	10
1308	0	1	2
1309	33	69	26
1310	385	1098	306
1311	1	6	1
1312	13	17	14
1313	191	395	183
1314	65	181	55
1315	86	123	88
1316	11	32	21
1317	16	66	13
1318	79	169	67
1319	317	990	250
1320	0	0	0
1321	60	145	50
1322	89	253	109
1323	198	466	182
1324	242	552	203
1325	73	164	54
1326	67	214	62
1327	101	313	99
1328	29	68	28
1329	795	1921	553
1330	56	139	50
1331	149	519	140
1332	29	73	31
1333	145	428	117
1334	381	979	489
1335	46	96	35
1336	35	96	31
1337	62	107	47
1338	197	554	140
1339	147	505	84
1340	461	1181	334
1341	159	352	100
1342	226	608	185
1343	58	208	42
1344	27	53	18
1345	18	46	22
1346	258	662	247
1347	13	22	7
1348	61	156	45
1349	17	59	11
1350	104	261	90
1351	95	239	89
1352	0	0	0
1353	76	154	67
1354	63	166	53
1355	49	117	42
1356	36	100	35
1357	1297	2516	1075
1358	171	346	131
1359	193	473	139
1360	0	0	1
1361	131	258	115
1362	76	221	63
1363	80	182	44
1364	12	27	13
1365	43	79	47
1366	82	263	91
1367	463	1148	329
1368	282	627	233
1369	33	63	42
1370	158	469	103
1371	115	401	109
1372	147	432	103
1373	0	0	0
1374	139	254	177
1375	4	26	5
1376	0	0	0
1377	2	1	5
1378	275	669	199
1379	366	863	399
1380	49	171	46
1381	257	754	209
1382	95	233	78
1383	60	171	72
1384	93	301	74
1385	19	57	13
1386	183	384	230
1387	96	166	73
1388	0	0	0
1389	0	0	0
1390	714	1625	560
1391	77	140	43
1392	54	167	60
1393	395	945	259
1394	0	0	0
1395	193	370	136
1396	50	111	48
1397	46	97	39
1398	416	780	346
1399	15	44	25
1400	1141	2150	1132
1401	1	0	0
1402	86	262	66
1403	35	84	29
1404	42	90	37
1405	43	118	41
1406	46	87	27
1407	0	0	0
1408	163	390	127
1409	24	67	18
1410	0	0	0
1411	15	37	32
1412	49	95	41
1413	88	161	73
1414	52	177	23
1415	85	227	116
1416	197	484	142
1417	8	12	5
1418	25	53	25
1419	225	523	159
1420	40	64	45
1421	397	761	477
1422	62	131	52
1423	122	356	50
1424	126	251	139
1425	59	130	59
1426	22	53	19
1427	386	910	278
1428	123	391	101
1429	162	360	99
1430	31	65	42
1431	104	309	71
1432	130	333	99
1433	540	1364	361
1434	293	723	271
1435	0	0	1
1436	889	1965	559
1437	582	1580	645
1438	188	442	195
1439	18	39	19
1440	0	1	0
1441	5	1	2
1442	6	3	1
1443	203	645	139
1444	702	1824	454
1445	110	195	80
1446	0	0	1
1447	154	355	132
1448	98	253	74
1449	117	279	60
1450	89	265	50
1451	44	112	33
1452	464	1147	356
1453	0	0	0
1454	29	85	30
1455	33	97	36
1456	96	238	70
1457	0	1	0
1458	620	970	574
1459	47	89	28
1460	234	687	204
1461	81	238	100
1462	117	294	83
1463	131	312	107
1464	86	176	61
1465	40	163	38
1466	0	2	1
1467	168	509	153
1468	33	49	15
1469	715	1283	617
1470	126	287	97
1471	0	0	0
1472	116	345	103
1473	110	57	71
1474	121	324	99
1475	11	23	9
1476	34	107	28
1477	14	49	7
1478	5	7	4
1479	47	104	26
1480	147	484	116
1481	31	74	25
1482	0	0	0
1483	50	134	48
1484	191	430	147
1485	0	0	0
1486	1	4	1
1487	332	565	263
1488	116	412	119
1489	188	565	192
1490	648	970	692
1491	177	594	117
1492	262	682	297
1493	13	18	22
1494	200	330	238
1495	0	0	0
1496	27	73	22
1497	471	962	477
1498	235	622	216
1499	21	63	18
1500	228	621	196
1501	32	97	33
1502	1	6	6
1503	158	414	99
1504	267	736	159
1505	955	2383	788
1506	0	0	0
1507	176	428	149
1508	307	841	228
1509	0	1	0
1510	147	260	104
1511	92	208	91
1512	39	92	33
1513	498	989	478
1514	56	142	42
1515	215	616	180
1516	86	229	71
1517	35	62	29
1518	181	433	132
1519	69	176	49
1520	75	244	64
1521	32	106	28
1522	80	222	47
